question,passage,seq_label
"['apa', 'nama', 'nomor', 'pertandingan', 'dalam', 'kejuaraan', 'dunia', 'kempo', 'yang', 'berlangsung', 'di', 'Fukui', ',', 'Jepang', ',', '10-11', 'Oktober', 'yang', 'berhasil', 'dimenangkan', 'oleh', 'pasangan', 'Dery', 'Fitri', '/', 'Nofrialdi', 'Tancin']","['Jakarta', ',', 'kompas', '-', 'Tim', 'Indonesia', 'meraih', 'dua', 'medali', 'emas', ',', 'tiga', 'perak', ',', 'dan', 'satu', 'perunggu', 'pada', 'Kejuaraan', 'Dunia', 'Kempo', 'yang', 'berlangsung', 'di', 'Fukui', ',', 'Jepang', ',', '10-11', 'Oktober', '.', 'Emas', 'diraih', 'pasangan', 'Mas', 'Udi', '/', 'Rilando', '(', 'Lampung', ')', 'yang', 'turun', 'dalam', 'nomor', 'embu', 'putra', 'kyu', 'kenshi', 'dan', 'pasangan', 'Dery', 'Fitri', '/', 'Nofrialdi', 'Tancin', '(', 'Sumatera', 'Barat', ')', 'dalam', 'nomor', 'embu', 'campuran', 'kyu', 'kenshi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O']"
"['Apakah', 'istilah', 'lain', 'untuk', 'South', 'Sea', 'Pearl']","['Potensi', 'untuk', 'itu', 'cukup', 'besar', '.', 'Fakta', 'bahwa', 'Indonesia', 'sebagai', 'penghasil', 'mutiara', 'kelas', 'satu', 'sudah', 'merupakan', 'modal', 'besar', '.', 'Indonesia', 'menghasilkan', 'Mutiara', 'Laut', 'Selatan', '(', 'South', 'Sea', 'Pearl', ')', 'dari', 'budidaya', 'kerang', '(', 'siput', ')', 'unggul', 'yang', 'disebut', 'Pincktada', 'maxima', '.', 'Kualitas', 'Mutiara', 'Laut', 'Selatan', 'belum', 'tersaingi', 'di', 'pasaran', 'dunia', '.', 'Tidak', 'heran', 'jika', 'Jepang', 'sebagai', 'penghasil', 'mutiara', 'sejak', 'beberapa', 'abad', 'lalu', 'melakukan', 'investasi', 'di', 'Indonesia', 'hanya', 'untuk', 'menghasilkan', 'Mutiara', 'Laut', 'Selatan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'kota', 'di', 'AS', 'yang', 'terkena', 'topan', 'Katrina', 'pada', 'bulan', 'Agustus', '2005', '?']","['Seakan', 'ingin', 'menumpahkan', 'segala', 'kemarahannya', ',', 'Mugabe', 'juga', 'menyebut', 'AS', 'sebagai', 'negara', 'yang', 'rasis', 'dan', 'diskriminatif', 'terhadap', 'warga', 'kulit', 'hitam', 'di', 'negara', 'itu', '.', 'Dia', 'menunjuk', 'bukti', 'banyaknya', 'warga', 'kulit', 'hitam', 'korban', 'topan', 'Katrina', 'di', 'New', 'Orleans', 'yang', 'ditelantarkan', 'selama', 'berhari-hari', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
"['Kapan', 'presiden', 'terpilih', 'Mesir', 'akan', 'mengakhiri', 'masa', 'jabatannya', '?']","['Cairo', ',', 'Kompas', '-', 'Hasil', 'pemilihan', 'presiden', 'di', 'Mesir', 'memberi', 'kesempatan', 'kepada', 'Muhammad', 'Hosni', 'Mubarak', '(', '77', ')', ',', 'yang', 'telah', 'berkuasa', 'selama', '24', 'tahun', ',', 'untuk', 'kembali', 'memimpin', 'Mesir', 'hingga', 'tahun', '2011', '.', 'Namun', ',', 'Mubarak', 'dikatakan', 'telah', 'kehilangan', 'dukungan', 'dari', 'rakyat', 'dan', 'tidak', 'mendapatkan', 'legitimasi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'kelompok', 'pemberontak', 'Maois', 'Nepal', 'yang', 'hari', 'Sabtu', '(', '3/9', ')', 'mendeklarasikan', 'gencatan', 'senjata', 'secara', 'sepihak', 'selama', 'tiga', 'bulan', '?']","['Kathmandu', ',', 'Sabtu', '-', 'Kelompok', 'pemberontak', 'Maois', 'Nepal', '(', 'Tentara', 'Pembebasan', 'Rakyat', ')', 'hari', 'Sabtu', '(', '3/9', ')', 'mendeklarasikan', 'gencatan', 'senjata', 'secara', 'sepihak', 'selama', 'tiga', 'bulan', ',', 'untuk', 'membuka', 'jalan', 'perundingan', 'dengan', 'partai-partai', 'politik', 'Nepal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'nama', 'organisasi', 'nelayan', 'yang', 'telah', 'berkampanye', 'untuk', 'melestarikan', 'alam', 'bawah', 'laut', 'di', 'kabupaten', 'Buleleng', ',', 'Bali', '?']","['Nelayan', 'Bebas', 'Sianida', '!', 'Ikan', 'hias', 'kami', 'bebas', 'sianida', '!', 'Selamatkan', 'Terumbu', 'Karang', '!', 'Kalimat-kalimat', 'itu', 'menjadi', 'slogan', 'para', 'nelayan', 'Kelompok', 'Nelayan', 'Mina', 'Bakti', 'Soansari', ',', 'Desa', 'Les', ',', 'Kecamatan', 'Tejakula', ',', 'Kabupaten', 'Buleleng', ',', 'Provinsi', 'Bali', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimanakah', 'letak', 'rumah', 'sakit', 'Shifa', '?']","['Puluhan', 'laki-laki', 'bersenjata', 'menembaki', 'rumah', 'Arafat', 'di', 'Gaza', 'City', '.', 'Sebagian', 'ada', 'pula', 'yang', 'menembakkan', 'granat', 'berpelontar', 'roket', '.', 'Kepada', 'polisi', ',', 'sejumlah', 'saksi', 'mengungkapkan', ',', 'kelompok', 'bersenjata', 'menyerbu', 'masuk', 'ke', 'dalam', 'rumah', ',', 'menyeret', 'keluar', 'Arafat', ',', 'sebelum', 'kemudian', 'menembaknya', 'hingga', 'tewas', 'di', 'tengah', 'jalan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapakah', 'usia', 'Robert', 'H', 'Grubbs', 'pada', 'saat', 'menerima', 'Nobel', 'Kimia', '2005']","['Stockholm', ',', 'Rabu', '-', 'Warga', 'Perancis', 'Yves', 'Chauvin', '(', '74', ')', 'dan', 'dua', 'warga', 'Amerika', 'Serikat', 'Robert', 'H', 'Grubbs', '(', '63', ')', 'dan', 'Richard', 'R', 'Schrock', '(', '60', ')', '""', 'memenangi', 'penghargaan', 'Nobel', 'Kimia', '2005', ',', 'Rabu', '(', '5/10', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['apakah', 'nama', 'latin', 'dari', 'kucing', 'hutan']","['Koordinator', 'Wildlife', 'Crime', 'Unit', 'Lampung', 'Dwi', 'Nugroho', 'Adhiasto', 'mencatat', ',', 'sejak', 'kawasan', 'wisata', 'itu', 'dibuka', 'November', '2004', ',', 'sedikitnya', 'tujuh', 'hewan', 'dilindungi', 'mati', '.', 'Dwi', 'mencatat', 'kematian', 'empat', 'ekor', 'kucing', 'hutan', '(', 'Felis', 'sp', ')', 'dan', 'kukang', '(', 'Nycticebus', 'coucang', ')', '(', 'Kompas', ',', '13/12', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kandidat', 'dari', 'partai', 'apakah', 'Ayman', 'Nour', '?']","['Pemilu', 'pertama', 'multikandidat', 'ini', 'diikuti', '10', 'kandidat', ',', 'yaitu', 'Ibrahim', 'Tork', 'dari', 'Partai', 'Uni', 'Demokrasi', ',', 'Noaman', 'Gomaa', 'dari', 'Partai', 'Wafd', ',', 'Muhammad', 'Hosni', 'Mubarak', 'dari', 'Partai', 'Nasional', 'Demokrasi', ',', 'Ayman', 'Nour', 'dari', 'Partai', 'Al', 'Ghad', ',', 'Osama', 'Shaltout', 'dari', 'Partai', 'Solidaritas', ',', 'Fawzi', 'Ghazal', 'dari', 'Partai', 'Mesir', '2000', ',', 'Ahmed', 'Al', 'Sabahi', 'dari', 'Partai', 'Ummah', ',', 'Mamdouh', 'Qenawi', 'dari', 'Partai', 'Konstitusi', 'Sosialis', ',', 'Refaat', 'Al', 'Agroudy', 'dari', 'Partai', 'Kesepakatan', ',', 'dan', 'Wahid', 'Al', 'Uksory', 'dari', 'Partai', 'Arab', 'Sosialis', 'Mesir', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'nama', 'topan', 'yang', 'baru', 'melanda', 'Amerika', 'Serikat', 'pada', 'Agustus', '2005', '?']","['Washington', ',', 'Rabu', '-', 'Kekuatan', 'topan', 'Wilma', 'meningkat', 'menjadi', 'badai', 'kategori', '5', 'yang', 'mematikan', 'saat', 'bertiup', 'mendekat', 'pesisir', 'barat', 'Kuba', 'dan', 'Tanjung', 'Yucatan', ',', 'Rabu', '(', '19/10', ')', 'dini', 'hari', '.', 'Florida', 'yang', 'belum', 'lama', 'ini', 'dilanda', 'topan', 'Katrina', ',', 'warganya', 'kini', 'bersiap', 'lagi', 'menghadapi', 'kemungkinan', 'bencana', 'topan', 'Wilma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gubernur', 'Bali', 'dijabat', 'oleh', 'siapa', '?']","['Denpasar', ',', 'Kompas', '-', 'Gubernur', 'Bali', 'Dewa', 'Beratha', 'akan', 'merekomendasikan', 'kepada', 'pemerintah', 'pusat', 'untuk', 'menghentikan', 'proyek', 'pembangkit', 'listrik', 'tenaga', 'panas', 'bumi', 'di', 'Bedugul', ',', 'Bali', '.', 'Sikap', 'ini', 'diambil', 'mengingat', 'banyaknya', 'penolakan', 'terhadap', 'proyek', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapan', 'Festival', 'Film', 'Venesia', 'Ke', '-', '62', 'dimulai', '?']","['Sutradara', 'kelahiran', 'Taiwan', ',', 'Ang', 'Lee', ',', 'dalam', 'Festival', 'Film', 'Venesia', 'Ke', '-', '62', 'meraih', 'piala', 'emas', 'Singa', 'lewat', 'film', 'Brokeback', 'Mountain', '.', 'Festival', 'film', 'yang', 'diadakan', 'di', 'Venesia', ',', 'Italia', ',', '30', 'Agustus', '-', '10', 'September', 'lalu', 'itu', 'juga', 'memilih', 'aktris', 'Italia', ',', 'Giovanna', 'Mezzogiorno', ',', 'sebagai', 'aktris', 'terbaik', 'dalam', 'film', 'La', 'bestia', 'nel', 'cuore', '.', 'Sedangkan', 'aktor', 'terbaik', 'direbut', 'David', 'Strathairn', 'dalam', 'film', 'Goodnight', 'and', 'Good', 'Luck', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Lumut', 'marga', 'apakah', 'yang', 'dapat', 'dipergunakan', 'sebagai', 'penutup', 'kasur', ',', 'penutup', 'tanaman', 'hias', 'dan', 'taman']","['Dari', 'marga', 'Polythrichum', 'dapat', 'dipergunakan', 'sebagai', 'penutup', 'kasur', ',', 'penutup', 'tanaman', 'hias', ',', 'dan', 'taman', '.', '""', 'Dari', 'marga', 'Marchantia', '(', 'lumut', 'hati', ')', 'oleh', 'masyarakat', 'atau', 'penduduk', 'dipergunakan', 'untuk', 'obat', 'penyakit', 'hepatitis', ',', '""', 'kata', 'Holif', ',', 'seraya', 'menambahkan', ',', 'beberapa', 'jenis', 'lumut', 'yang', 'sudah', 'atau', 'belum', 'dikenal', 'untuk', 'obat-obatan', 'itu', 'masih', 'perlu', 'diuji', 'secara', 'klinis', '.']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'nama', 'kakak', 'perempuan', 'Balawan', 'yang', 'memperkenalkan', 'Balawan', 'pada', 'gitar']","['Kakak', 'perempuannya', ',', 'Ni', 'Wayan', 'Mariani', ',', 'yang', 'memperkenalkan', 'Balawan', 'pada', 'gitar', '.', 'Ketika', 'kelas', 'tiga', 'SD', 'dia', 'coba-coba', 'memainkan', 'gitar', 'milik', 'kakaknya', '.', 'Memasuki', 'umur', '12', 'tahun', ',', 'bersama', 'beberapa', 'kawan', 'ia', 'membentuk', 'grup', 'rock', 'Maxel', ',', 'kelompok', 'yang', 'hampir', 'selalu', 'membawakan', 'lagu-lagu', 'Scorpion', 'dan', 'Van', 'Halen', '.']","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimana', 'berlangsungnya', 'pertemuan', 'G', '-', '8', 'terakhir', '?']","['Namun', ',', 'draf', 'sementara', 'PBB', 'yang', 'sudah', 'tersusun', 'soal', 'komitmen', 'MGDs', 'itu', 'hanyalah', 'pengulangan', 'semata', 'dari', 'pertemuan', 'G', '-', '8', 'di', 'Gleneagles', ',', 'Skotlandia', '.', 'Tidak', 'ada', 'bantuan', 'ekstra', 'yang', 'disebutkan', 'di', 'dalam', 'draf', 'itu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapa', 'lama', 'konflik', 'senjata', 'telah', 'berlangsung', 'di', 'Aceh', '?']","['Penandatanganan', 'MOU', 'ini', 'diharapkan', 'benar-benar', 'akan', 'mengakhiri', 'konflik', 'bersenjata', 'selama', '30', 'tahun', 'yang', 'telah', 'merenggut', 'nyawa', 'sedikitnya', '15.000', 'manusia', 'Indonesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'Koordinator', 'Humas', 'Mandala', 'Airlines', '?']","['Kemarin', 'sekitar', 'pukul', '14.30', 'pesawat', 'Mandala', 'Airlines', 'RI', '-', '020', 'rute', 'Jakarta-Jambi', 'yang', 'sudah', 'mengudara', 'terpaksa', 'kembali', 'ke', 'Bandara', 'Soekarno-Hatta', '(', 'return', 'to', 'base', '/', 'RTB', ')', '.', 'Koordinator', 'Humas', 'Mandala', 'Airlines', 'Alexius', 'Widjojo', 'mengatakan', ',', 'pilot', 'memutuskan', 'kembali', 'ke', 'Bandara', 'Soekarno-Hatta', 'karena', 'salah', 'satu', 'indikator', 'landing', 'gear', 'pesawat', 'terus', 'menyala', '.', 'Setelah', 'mendarat', 'dan', 'dilakukan', 'pengecekan', ',', 'ternyata', 'tidak', 'ada', 'gangguan', '.', 'Pesawat', 'pun', 'kembali', 'diterbangkan', 'beberapa', 'saat', 'kemudian', ',', 'kata', 'Alexius', '.', '(', 'NEL', '/', 'OTW', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimiliki', 'oleh', 'yayasan', 'apakah', '90', 'persen', 'saham', 'Mandala', '?']","['Saat', 'ini', '90', 'persen', 'saham', 'Mandala', 'masih', 'dimiliki', 'Yayasan', 'Dharma', 'Putra', 'Kostrad', 'dan', 'sisanya', 'dipegang', 'PT', 'Darma', 'Kencana', 'Sakti', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sitokin', 'bisa', 'menyebabkan', 'perubahan', 'oksigen', 'menjadi', 'apa', 'yang', 'kemudian', 'dapat', 'meracuni', 'sel', 'paru-paru']","['Seperti', 'diketahui', ',', 'bila', 'seseorang', 'terinfeksi', 'virus', 'avian', 'influenza', '(', 'AI', ')', 'atau', 'flu', 'burung', 'maka', 'kadar', 'sitokin', 'dalam', 'tubuhnya', 'akan', 'naik', '.', 'Kenaikan', 'ini', 'menjadi', 'berbahaya', 'karena', 'sitokin', 'bisa', 'sebabkan', 'perubahan', 'oksigen', '(', 'O2', ')', 'menjadi', 'peroksida', '(', 'H2O2', ')', 'yang', 'meracuni', 'sel-sel', 'paru', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapankah', 'kemerdekaan', 'RI', 'diproklamirkan', '?']","['Jakarta', ',', 'kompas', '-', 'Setelah', 'berpuluh', 'tahun', 'mengingkari', 'Proklamasi', 'Kemerdekaan', 'RI', 'pada', '17', 'Agustus', '1945', ',', 'Pemerintah', 'Kerajaan', 'Belanda', 'akhirnya', 'secara', 'politik', 'dan', 'moral', 'menerima', 'hal', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tahun', 'berapa', 'Ejaan', 'Suwandi', 'diberlakukan', '?']","['Film', 'Indonesia', 'pertama', 'yang', 'laris', 'adalah', 'Terang', 'Boelan', '(', '1937', ')', ',', 'yang', 'juga', 'melahirkan', 'pasangan', 'romantis', 'pertama', ',', 'Roekiah-Rd', 'Mochtar', '.', 'Biar', 'ceritanya', 'berbeda', ',', 'film', 'dengan', 'judul', 'yang', 'sama', 'terbit', 'pula', 'pada', 'tahun', '1950', '.', 'Judul', 'itu', ',', 'Terang', 'Bulan', ',', 'menerapkan', 'Ejaan', 'Suwandi', 'yang', 'antara', 'lain', 'mengubah', 'oe', 'jadi', 'u', 'mulai', 'tahun', '1947', '.', 'Namun', ',', 'dalam', 'buku', 'film', 'yang', 'digarap', 'JB', 'Kristanto', 'itu', ',', 'pendukung', 'Terang', 'Boelan', 'adalah', 'Roekiah', ',', 'bukan', 'Rukiah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapan', 'terjadinya', 'tiga', 'ledakan', 'bom', 'yang', 'mengguncang', 'wilayah', 'Kashmir', 'India', '?']","['Srinagar', ',', 'Senin', '-', 'Ledakan', 'tiga', 'bom', 'mengguncang', 'wilayah', 'Kashmir', 'India', 'di', 'tengah', 'perayaan', 'hari', 'kemerdekaan', 'negara', 'itu', ',', 'Senin', '(', '15/8', ')', '.', 'Sebuah', 'kelompok', 'militan', 'Pakistan', ',', 'yang', 'berusaha', 'merebut', 'Kashmir', 'dari', 'tangan', 'India', ',', 'menyatakan', 'bertanggung', 'jawab', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'atlet', 'renang', 'putra', 'asal', 'Palembang', 'yang', 'meraih', 'emas', 'untuk', 'renang', 'nomor', '1.500', 'meter', 'gaya', 'bebas', 'di', 'Pekan', 'Olahraga', 'Provinsi', 'Sumatera', 'Selatan', 'ke', '-', '8']","['Atlet', 'renang', 'putra', 'asal', 'Kota', 'Palembang', ',', 'Albert', 'C', 'Susanto', ',', 'meraih', 'emas', 'untuk', 'renang', 'nomor', '1.500', 'meter', 'gaya', 'bebas', ',', 'dengan', 'catatan', 'waktu', '17', 'menit', '19', ',', '37', 'detik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tanggal', 'berapakah', 'keluarnya', 'SK', 'Menteri', 'Kehutanan', 'RI', 'No', '85', '/', 'Kpts.II/1990', 'mengenai', 'kawasan', 'Anak', 'Gunung', 'Krakatau', 'sebagai', 'kawasan', 'cagar', 'alam', 'laut']","['Ironisnya', ',', 'bukan', 'hanya', 'petugas', 'penjaga', 'tiket', ',', 'petugas', 'penjaga', 'Anak', 'Gunung', 'Krakatau', 'juga', 'tidak', 'ada', '.', 'Padahal', ',', 'dengan', 'Surat', 'Keputusan', '(', 'SK', ')', 'Menteri', 'Kehutanan', 'RI', 'No', '85', '/', 'Kpts.II/', '1990', 'tanggal', '26', 'Februari', '1990', ',', 'kawasan', 'Anak', 'Gunung', 'Krakatau', 'dan', 'sekitarnya', 'telah', 'ditetapkan', 'sebagai', 'kawasan', 'cagar', 'alam', 'laut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
